DATAFLOW,LAST UPDATE,freq,unit,med_spec,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Austria,2003,1.02,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Austria,2004,1.05,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Austria,2005,1.11,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Austria,2006,1.10,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Austria,2007,0.95,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Austria,2008,0.89,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Austria,2009,0.86,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Austria,2010,0.87,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Austria,2011,0.82,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Austria,2012,0.77,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Austria,2013,0.81,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Austria,2014,0.78,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Austria,2015,0.75,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Austria,2016,3.30,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Austria,2017,1.16,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Austria,2019,0.79,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Austria,2020,0.68,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Austria,2021,0.65,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Austria,2022,0.66,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Bulgaria,2002,55.42,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Bulgaria,2003,48.04,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Bulgaria,2004,48.10,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Bulgaria,2005,52.60,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Bulgaria,2006,54.87,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Bulgaria,2007,52.92,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Bulgaria,2008,51.97,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Bulgaria,2009,55.22,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Bulgaria,2010,19.04,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Bulgaria,2011,20.32,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Bulgaria,2012,19.78,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Bulgaria,2013,20.08,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Bulgaria,2014,20.86,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Bulgaria,2015,20.26,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Bulgaria,2016,22.85,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Bulgaria,2017,21.68,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Bulgaria,2018,21.68,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Bulgaria,2019,6.09,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Bulgaria,2020,5.24,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Bulgaria,2021,5.03,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Bulgaria,2022,4.43,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Switzerland,2011,2.22,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Switzerland,2012,2.35,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Switzerland,2013,2.37,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Switzerland,2014,2.42,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Switzerland,2015,2.33,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Switzerland,2016,2.35,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Switzerland,2017,2.30,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Switzerland,2018,2.33,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Switzerland,2019,2.17,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Switzerland,2020,2.19,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Switzerland,2021,2.15,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Switzerland,2022,2.19,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Cyprus,1985,3.14,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Cyprus,1986,2.19,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Cyprus,1987,0.18,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Cyprus,1988,0.18,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Cyprus,1989,0.18,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Cyprus,1990,0.17,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Cyprus,1991,0.17,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Cyprus,1992,0.33,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Cyprus,1993,0.16,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Cyprus,1995,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Cyprus,2000,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Cyprus,2014,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Cyprus,2015,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Cyprus,2016,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Cyprus,2017,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Cyprus,2018,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Cyprus,2019,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Cyprus,2020,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Cyprus,2021,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Cyprus,2022,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Czechia,2005,5.58,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Czechia,2008,5.94,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Czechia,2009,5.83,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Czechia,2010,5.80,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Czechia,2011,5.22,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Czechia,2012,4.97,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Czechia,2013,4.90,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Czechia,2019,3.10,be
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Czechia,2020,3.25,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Czechia,2021,5.49,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Czechia,2022,2.08,be
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,1991,2.17,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,1992,2.23,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,1993,2.30,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,1994,2.35,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,1995,2.40,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,1996,2.44,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,1997,2.45,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,1998,2.49,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,1999,2.52,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2000,2.63,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2001,2.60,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2002,2.61,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2003,2.60,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2004,2.62,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2005,2.66,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2006,2.65,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2007,2.62,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2008,2.66,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2009,2.68,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2010,2.74,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2011,2.79,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2012,2.81,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2013,2.80,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2014,2.76,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2015,2.78,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2016,2.71,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2017,2.69,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2018,2.67,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2019,2.68,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2020,2.64,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2021,2.64,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Germany,2022,2.61,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,1985,1.41,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,1986,1.56,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,1987,1.54,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,1988,1.54,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,1989,1.40,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,1990,1.44,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,1991,1.44,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,1992,1.39,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,1993,1.39,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,1994,1.23,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,1995,1.26,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,1996,1.29,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,1997,1.48,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,1998,1.43,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,1999,1.47,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2000,1.54,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2001,1.57,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2002,1.67,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2003,1.73,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2004,1.81,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2005,1.81,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2006,1.88,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2007,1.78,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2008,1.86,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2009,1.81,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2010,1.86,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2011,1.74,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2012,1.81,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2013,1.78,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2014,1.65,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2015,1.83,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2016,1.82,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2017,1.93,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2018,2.80,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2019,3.34,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2020,3.67,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Denmark,2021,3.86,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Estonia,1998,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Estonia,1999,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Estonia,2000,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Estonia,2001,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Estonia,2002,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Estonia,2003,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Estonia,2004,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Estonia,2005,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Estonia,2006,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Estonia,2007,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Estonia,2008,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Estonia,2009,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Estonia,2010,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Estonia,2011,0.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Other specialists not elsewhere classified,Estonia,2012,0.00,
